cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
-150.0,0.0,0.6304347826086957,False,18,0,1.0
-121.80000000000005,0.0,0.30434782608695654,False,0,0,1.0
-141.59999999999994,0.0,0.3549488054607508,False,10,0,1.0
-160.79999999999995,0.0,0.40772532188841204,False,34,0,1.0
-115.60000000000014,0.0,0.7076923076923076,False,1,0,1.0
-170.59999999999994,0.0,0.0,False,0,0,1.0
-113.60000000000011,0.0,0.5059171597633136,False,9,0,1.0
-122.20000000000002,0.0,0.5353535353535354,False,0,0,1.0
-135.19999999999993,0.0,0.37662337662337664,False,8,0,1.0
-85.00000000000001,0.0,0.6005434782608696,False,7,0,1.0
-113.40000000000018,0.0,0.788659793814433,False,2,0,1.0
-156.99999999999997,0.0,0.29378531073446323,False,0,0,1.0
-155.4,0.0,0.15706806282722519,False,0,0,1.0
-99.6,0.0,0.6181318681318682,False,19,0,1.0
-128.79999999999995,0.0,0.3547169811320755,False,2,0,1.0
-117.20000000000022,0.0,0.4548104956268222,False,3,1,1.0
-162.6,0.0,0.14883720930232558,False,0,0,1.0
-165.59999999999997,0.0,0.0,False,0,0,1.0
-194.39999999999998,0.0,0.30903790087463556,False,65,0,1.0
-121.60000000000002,0.0,0.4285714285714286,False,1,0,1.0
-123.59999999999997,0.0,0.5979899497487438,False,0,0,1.0
-181.59999999999997,0.0,0.2587859424920128,False,49,0,1.0
-113.8000000000001,0.0,0.5378486055776892,False,1,0,1.0
-136.99999999999991,0.0,0.3377483443708609,False,0,0,1.0
-178.79999999999993,0.0,0.1133720930232558,False,17,0,1.0
-152.60000000000002,0.0,0.5318471337579618,False,42,0,1.0
-144.39999999999998,0.0,0.13432835820895528,False,0,1,1.0
-141.19999999999993,0.0,0.46621621621621623,False,0,0,1.0
-135.39999999999998,0.0,0.4347826086956522,False,0,0,1.0
-96.2,0.0,0.5030864197530864,False,1,0,1.0
-146.39999999999998,0.0,0.5261044176706827,False,29,0,1.0
-163.59999999999997,0.0,0.07843137254901966,False,0,0,1.0
-129.80000000000013,0.0,0.7142857142857143,False,0,0,1.0
-179.19999999999993,0.0,0.0,False,0,0,1.0
-174.19999999999996,0.0,0.2834008097165992,False,35,0,1.0
-247.60000000000014,0.0,0.15286624203821653,False,83,0,1.0
-165.99999999999997,0.0,0.0,False,0,0,1.0
-160.39999999999998,0.0,0.0,False,0,0,1.0
-125.39999999999995,0.0,0.6946902654867257,False,16,0,1.0
-130.59999999999994,0.0,0.5091743119266054,False,6,0,1.0
-176.39999999999995,0.0,0.2524271844660194,False,27,0,1.0
-173.59999999999994,0.0,0.0,False,0,0,1.0
-107.0,0.0,0.5210355987055016,False,9,0,1.0
-157.4,0.0,0.17297297297297298,False,2,0,1.0
-107.40000000000022,0.0,0.5886075949367089,False,4,0,1.0
-160.2,0.0,0.4367816091954023,False,24,0,1.0
-142.99999999999997,0.0,0.5076452599388379,False,32,0,1.0
-140.59999999999994,0.0,0.28838951310861427,False,0,0,1.0
-119.4,0.0,0.5583596214511042,False,20,0,1.0
